id,date,tip,period,n_sentences,n_words,n_unique_lemmas,sent_len_mean,sent_len_std,sent_len_p95,word_len_mean,tree_depth_mean,tree_depth_max,ttr_lemma,mtld,func_ratio
2024-12-23_nicusor-dan-despre-candidatura-lui-crin-antonescu-partidele,2024-12-23,video-transcript,2024Q4-2025Q1 candidatură-precampanie,2,561,225,284.5,190.21172413918129,150,4.566844919786096,13.5,17,0.40106951871657753,53.925581395348836,0.5329768270944741
2024-12-25_mesajul-lui-nicusor-dan-pentru-romani-stiri-b1tv-25-dec-2024,2024-12-25,video-transcript,2024Q4-2025Q1 candidatură-precampanie,1,203,116,206.0,0.0,206,4.699507389162561,10.0,10,0.5714285714285714,59.58161985957874,0.4975369458128079
2024-12-30_nicusor-dan-candidez-indiferent-de-ce-va-fi-stiri-b1tv-30-de,2024-12-30,video-transcript,2024Q4-2025Q1 candidatură-precampanie,1,221,101,223.0,0.0,223,4.529411764705882,18.0,18,0.45701357466063347,33.788546669413094,0.5294117647058824
2024-12-30_nicusor-dan-despre-calin-georgescu-stiri-b1tv-30-dec-2024,2024-12-30,video-transcript,2024Q4-2025Q1 candidatură-precampanie,3,641,222,214.33333333333334,335.83676590470753,29,4.355694227769111,11.666666666666666,27,0.3463338533541342,43.20327903906167,0.5756630265210608
2025-01-09_nicusor-dan-critica-decizia-coalitiei-privind-data-alegerilo,2025-01-09,video-transcript,2024Q4-2025Q1 candidatură-precampanie,2,529,198,267.0,98.99494936611666,197,4.780718336483932,13.0,15,0.3742911153119093,45.752846047451854,0.502835538752363
2025-01-13_nicusor-dan-explicatiile-privind-anularea-prezidentialelor-s,2025-01-13,video-transcript,2024Q4-2025Q1 candidatură-precampanie,1,129,74,132.0,0.0,132,4.294573643410852,8.0,8,0.5736434108527132,46.12867629889608,0.5813953488372093
2025-01-18_nicusor-dan-cere-explicatii-pentru-anulare-stiri-b1tv-18-ian,2025-01-18,video-transcript,2024Q4-2025Q1 candidatură-precampanie,3,217,104,73.0,85.56284240252891,49,4.548387096774194,5.0,8,0.4792626728110599,42.00265151515151,0.5345622119815668
2025-01-30_nicusor-dan-despre-alegerile-prezidentiale-daca-va-castiga-g,2025-01-30,video-transcript,2024Q4-2025Q1 candidatură-precampanie,2,167,94,85.0,4.242640687119285,82,4.131736526946108,8.5,11,0.562874251497006,54.62238681988094,0.6107784431137725
2025-02-04_nicusor-dan-declara-iar-ca-nu-se-retrage-din-cursa-in-turul,2025-02-04,video-transcript,2024Q4-2025Q1 candidatură-precampanie,1,90,52,92.0,0.0,92,4.122222222222222,10.0,10,0.5777777777777777,42.74096385542168,0.6666666666666666
2025-02-05_nicusor-dan-cand-statul-se-imprumuta-ca-sa-plateasca-deficit,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,4,377,161,95.75,103.42589939984407,152,4.201591511936339,6.0,11,0.4270557029177719,61.805835240274604,0.5543766578249337
2025-02-05_nicusor-dan-despre-scandalul-nordis-mult-din-ce-se-construie,2025-02-05,video-transcript,2024Q4-2025Q1 candidatură-precampanie,9,5352,955,606.6666666666666,585.2520824396954,1277,4.38677130044843,17.11111111111111,24,0.17843796711509716,44.3126459753134,0.5827727952167414
2025-02-08_nicusor-dan-reactie-in-scandalul-cu-lasconi-stiri-b1tv-8-feb,2025-02-08,video-transcript,2024Q4-2025Q1 candidatură-precampanie,2,112,64,56.5,77.07463914933368,2,4.321428571428571,6.5,12,0.5714285714285714,50.7103274559194,0.5982142857142857
2025-02-16_nicusor-dan-vrem-sa-cumparam-inca-250-de-tramvaie-si-sa-mode,2025-02-16,video-transcript,2024Q4-2025Q1 candidatură-precampanie,3,305,135,106.0,111.30139262381222,80,4.829508196721312,8.666666666666666,12,0.4426229508196721,54.40233855965984,0.49508196721311476
2025-02-24_nicusor-dan-despre-demisia-lui-ciolacu-stiri-b1tv-24-febr-20,2025-02-24,video-transcript,2024Q4-2025Q1 candidatură-precampanie,1,173,95,173.0,0.0,173,4.913294797687861,8.0,8,0.5491329479768786,53.71689497716895,0.5491329479768786
2025-02-26_nicusor-dan-despre-dovezile-pe-care-vrea-sa-le-vada-in-legat,2025-02-26,video-transcript,2024Q4-2025Q1 candidatură-precampanie,2,210,102,107.0,114.5512985522207,26,4.161904761904762,10.5,12,0.4857142857142857,43.67695099818512,0.5857142857142857
2025-02-27_nicusor-dan-despre-inculparea-lui-calin-georgescu-trebuie-sa,2025-02-27,video-transcript,2024Q4-2025Q1 candidatură-precampanie,2,555,201,279.0,258.8010819142764,96,4.538738738738739,13.0,15,0.3621621621621622,46.45326859114367,0.5477477477477477
2025-02-27_sume-uriase-si-tehnologie-avansata-nicusor-dan-despre-campan,2025-02-27,video-transcript,2024Q4-2025Q1 candidatură-precampanie,1,139,75,139.0,0.0,139,4.474820143884892,9.0,9,0.539568345323741,44.73339296278559,0.5467625899280576
2025-03-07_nicusor-dan-candidatura-mea-este-candidatura-celor-240-de-mi,2025-03-07,video-transcript,2025Q2 campanie + investitură,1,130,69,132.0,0.0,132,4.461538461538462,11.0,11,0.5307692307692308,34.028160669718204,0.6
2025-03-07_nicusor-dan-fata-de-aceasta-decizie-a-ccr-ne-invartim-in-cee,2025-03-07,video-transcript,2025Q2 campanie + investitură,1,158,86,158.0,0.0,158,4.753164556962025,10.0,10,0.5443037974683544,66.6904432132964,0.5632911392405063
2025-03-07_nicusor-dan-primul-candidat-care-s-a-inscris-oficial-la-prez,2025-03-07,video-transcript,2025Q2 campanie + investitură,1,89,53,90.0,0.0,90,4.53932584269663,8.0,8,0.5955056179775281,30.660123171670516,0.6067415730337079
2025-03-14_buna-romania-nicusor-dan-romania-e-un-stat-bolnav-bec-trebui,2025-03-14,video-transcript,2025Q2 campanie + investitură,8,3106,660,392.5,437.6733942107973,387,4.372504829362524,14.0,28,0.21249195106245974,37.892986779716274,0.5824211204121056
2025-03-14_nicusor-dan-despre-premierul-ciolacu-este-evident-ca-toata-l,2025-03-14,video-transcript,2025Q2 campanie + investitură,1,430,175,435.0,0.0,435,4.518604651162791,14.0,14,0.4069767441860465,41.25226714005995,0.541860465116279
2025-03-19_nicusor-dan-am-discutat-cu-bolojan-la-cotroceni-despre-alege,2025-03-19,video-transcript,2025Q2 campanie + investitură,3,1343,358,454.3333333333333,331.97339250809443,425,4.147431124348474,14.0,18,0.2665673864482502,35.8197012802276,0.5941921072226359
2025-04-01_nicusor-dan-criticat-dur-dupa-declaratia-despre-introducerea,2025-04-01,video-transcript,2025Q2 campanie + investitură,78,1175,398,15.192307692307692,17.71422327661324,46,4.3421276595744684,3.6835443037974684,12,0.33872340425531916,49.14209476705939,0.5497872340425531
2025-04-02_nicusor-dan-ar-putea-fi-un-presedinte-care-sa-aduca-prestigi,2025-04-02,video-transcript,2025Q2 campanie + investitură,5,70,53,14.2,3.03315017762062,16,5.371428571428571,4.0,6,0.7571428571428571,69.81496649292627,0.44285714285714284
2025-04-08_crin-antonescu-il-troleaza-pe-nicusor-dan-nu-mananc-medenele,2025-04-08,video-transcript,2025Q2 campanie + investitură,4,56,45,14.25,9.358596760910972,17,4.285714285714286,2.75,5,0.8035714285714286,56.766230457440656,0.5357142857142857
2025-04-11_lasconi-arata-mesajul-de-la-nicusor-dan-cand-ii-cere-sa-se-v,2025-04-11,video-transcript,2025Q2 campanie + investitură,6,141,80,23.666666666666668,32.24696368135559,21,3.99290780141844,3.6666666666666665,7,0.5673758865248227,60.708333333333336,0.624113475177305
2025-05-02_nicusor-dan-mesaj-pentru-romani-sa-aleaga-pe-cei-care-au-dov,2025-05-02,video-transcript,2025Q2 campanie + investitură,11,202,100,18.636363636363637,20.284342371754263,43,4.297029702970297,4.636363636363637,12,0.49504950495049505,36.358435523428426,0.5891089108910891
2025-05-04_nicusor-dan-am-votat-pentru-speranta-si-pentru-un-nou-incepu,2025-05-04,video-transcript,2025Q2 campanie + investitură,11,145,71,13.272727272727273,12.86927277736321,23,4.427586206896552,3.727272727272727,7,0.4896551724137931,46.30592841163311,0.6137931034482759
2025-05-04_nicusor-dan-o-sa-fie-o-disputa-intre-un-candidat-pro-occiden,2025-05-04,video-transcript,2025Q2 campanie + investitură,32,669,234,21.21875,20.325947781734715,57,4.426008968609866,4.375,10,0.34977578475336324,44.16343339836821,0.5560538116591929
2025-05-04_nicusor-dan-sa-ne-raportam-cu-pruden-a-la-rezultatele-exit-p,2025-05-04,video-transcript,2025Q2 campanie + investitură,10,240,111,24.2,12.336035739968402,37,4.783333333333333,6.4,11,0.4625,50.24513461583176,0.6083333333333333
2025-05-05_exclusiv-nicusor-dan-dupa-turul-i-al-prezidentialelor-urmeaz,2025-05-05,video-transcript,2025Q2 campanie + investitură,5,167,87,34.2,19.018412131405714,45,5.191616766467066,5.6,7,0.5209580838323353,25.960850269451587,0.5029940119760479
2025-05-05_nicusor-dan-despre-turul-doi-ii-chem-pe-toti-romanii-sa-fie,2025-05-05,video-transcript,2025Q2 campanie + investitură,16,242,104,15.5625,19.595811627318053,37,4.487603305785124,3.5,7,0.4297520661157025,35.42761522279595,0.6074380165289256
2025-05-06_apelul-lui-nicusor-dan-dupa-evolutiile-pietei-financiare-din,2025-05-06,video-transcript,2025Q2 campanie + investitură,6,204,104,35.333333333333336,24.303634844744245,58,4.862745098039215,5.285714285714286,9,0.5098039215686274,42.596891191709844,0.5294117647058824
2025-05-07_editie-speciala-nicusor-dan-anunta-ca-accepta-invitatia-lui,2025-05-07,video-transcript,2025Q2 campanie + investitură,206,3723,819,18.37864077669903,16.940709522304832,51,4.453934998656997,4.019230769230769,12,0.2199838839645447,52.66050485751494,0.5600322320709106
2025-05-07_interviu-nicusor-dan-despre-criza-economica-in-care-poate-in,2025-05-07,video-transcript,2025Q2 campanie + investitură,92,1959,475,21.641304347826086,18.26940126155767,55,4.588055130168454,4.494623655913978,15,0.24247064828994386,40.87130763688761,0.5416028586013272
2025-05-07_nicusor-dan-despre-planul-lui-simion-de-concediere-a-bugetar,2025-05-07,video-transcript,2025Q2 campanie + investitură,3,69,42,24.0,18.520259177452136,23,4.6521739130434785,5.0,6,0.6086956521739131,23.944986072423397,0.5362318840579711
2025-05-07_nicusor-dan-interviu-exclusiv-pentru-euronews-romania,2025-05-07,video-transcript,2025Q2 campanie + investitură,5,136,64,28.0,20.211382931407737,40,4.1838235294117645,6.2,11,0.47058823529411764,32.25650054171181,0.6323529411764706
2025-05-07_nicusor-dan-romania-are-nevoie-de-schimbare-dar-nu-una-care,2025-05-07,video-transcript,2025Q2 campanie + investitură,8,99,57,12.5,8.315218406202998,24,4.838383838383838,4.25,6,0.5757575757575758,33.671606176404474,0.47474747474747475
2025-05-07_nicusor-dan-romania-are-nevoie-de-schimbare-dar-nu-una-care_yMbfqR,2025-05-07,video-transcript,2025Q2 campanie + investitură,7,98,57,14.142857142857142,8.071112509614592,22,4.8979591836734695,4.571428571428571,8,0.5816326530612245,38.7522704688836,0.46938775510204084
2025-05-10_nicusor-dan-nu-poti-sa-dai-afara-500-000-de-oameni-e-imposib,2025-05-10,video-transcript,2025Q2 campanie + investitură,16,202,91,13.25,7.362064927722384,25,4.252475247524752,3.625,6,0.4504950495049505,24.21516393442623,0.6138613861386139
2025-05-14_nicusor-dan-dau-in-scris-ca-tva-nu-va-creste,2025-05-14,video-transcript,2025Q2 campanie + investitură,6,96,62,16.333333333333332,18.12916618784953,31,3.9375,3.5,8,0.6458333333333334,31.105582335562126,0.53125
2025-05-15_educatia-e-o-problema-de-securitate-nationala-nicusor-dan-ce,2025-05-15,video-transcript,2025Q2 campanie + investitură,11,272,117,24.90909090909091,20.04721699116636,44,4.4411764705882355,5.2727272727272725,10,0.43014705882352944,53.245342962575826,0.49264705882352944
2025-05-15_nicusor-dan-nu-sunt-izolationist-sunt-suveranist-ce-a-spus-c,2025-05-15,video-transcript,2025Q2 campanie + investitură,6,91,62,15.666666666666666,9.563820714895625,20,5.472527472527473,3.6666666666666665,5,0.6813186813186813,57.957084386661855,0.5384615384615384
2025-05-15_nicusor-dan-prima-reactie-dupa-jignirea-lui-simion-n-dan-con,2025-05-15,video-transcript,2025Q2 campanie + investitură,4,80,55,20.0,4.396968652757639,22,4.65,5.5,7,0.6875,59.05169909962242,0.525
2025-05-15_nicusor-dan-vs-george-simion-cele-mai-importante-momente-din,2025-05-15,video-transcript,2025Q2 campanie + investitură,28,528,206,19.071428571428573,16.619775305849693,50,4.583333333333333,4.607142857142857,9,0.39015151515151514,38.45270741343249,0.5681818181818182
2025-05-16_fiul-lui-ratiu-mesaj-pentru-nicusor-dan-b1tv-16-mai-2025,2025-05-16,video-transcript,2025Q2 campanie + investitură,7,58,42,8.428571428571429,3.359421718944242,11,4.5344827586206895,3.0,4,0.7241379310344828,58.435,0.5344827586206896
2025-05-18_alegeri-prezidentiale-2025-mesajul-lui-nicusor-dan-dupa-apar,2025-05-18,video-transcript,2025Q2 campanie + investitură,12,363,140,30.333333333333332,15.847760572128642,54,4.953168044077135,6.583333333333333,14,0.3856749311294766,28.096682440596055,0.5454545454545454
2025-05-18_nicusor-dan-am-votat-pentru-o-directie-europeana-nu-pentru-i,2025-05-18,video-transcript,2025Q2 campanie + investitură,3,50,37,17.333333333333332,15.17673658377628,20,4.22,5.0,9,0.74,53.846153846153854,0.56
2025-05-18_nicusor-dan-dupa-ce-a-castigat-alegerile-prezidentiale-e-vic,2025-05-18,video-transcript,2025Q2 campanie + investitură,15,233,106,15.6,9.053807407462816,28,4.763948497854077,4.066666666666666,8,0.45493562231759654,30.503939327000957,0.5321888412017167
2025-05-18_nicusor-dan-incepem-o-noua-etapa-de-maine-la-munca-sustinato,2025-05-18,video-transcript,2025Q2 campanie + investitură,30,330,124,11.0,11.188047809743372,29,4.745454545454545,3.2,8,0.37575757575757573,19.87411909338043,0.48484848484848486
2025-05-18_romania-alege-cu-l-chiriac-discursul-presedintelui-nicusor-d,2025-05-18,video-transcript,2025Q2 campanie + investitură,31,452,172,14.64516129032258,12.281553612625112,40,4.9402654867256635,3.774193548387097,10,0.3805309734513274,26.46171271113061,0.5265486725663717
2025-05-19_nicusor-dan-despre-scenariul-unei-victorii-a-lui-george-simi,2025-05-19,video-transcript,2025Q2 campanie + investitură,19,287,145,15.263157894736842,11.859558288866307,32,4.651567944250871,3.8947368421052633,8,0.5052264808362369,37.365884736016724,0.49825783972125437
2025-05-19_nicusor-dan-despre-viitorul-premier-bolojan-ramane-optiunea,2025-05-19,video-transcript,2025Q2 campanie + investitură,14,220,116,15.785714285714286,16.460575611154958,42,4.368181818181818,3.642857142857143,8,0.5272727272727272,49.72693173293324,0.5409090909090909
2025-05-20_nicusor-dan-despre-planurile-pentru-romania-stiri-b1tv-20-ma,2025-05-20,video-transcript,2025Q2 campanie + investitură,12,199,101,17.083333333333332,17.552302792891116,43,4.517587939698492,3.75,7,0.507537688442211,36.59952567602605,0.5376884422110553
2025-05-22_ce-spune-nicusor-dan-despre-relatiile-romaniei-cu-sua-si-ue,2025-05-22,video-transcript,2025Q2 campanie + investitură,85,1759,484,20.95294117647059,16.521923301475283,43,4.718021603183627,4.6395348837209305,10,0.27515633882888,45.01281245636085,0.5247299602046618
2025-05-22_nicusor-dan-anunta-primele-masuri-dupa-ce-a-fost-validat,2025-05-22,video-transcript,2025Q2 campanie + investitură,1,15,15,15.0,0.0,15,5.2,6.0,6,1.0,0.0,0.5333333333333333
2025-05-22_nicusor-dan-daca-sunt-amenintari-institutiile-isi-vor-face-d,2025-05-22,video-transcript,2025Q2 campanie + investitură,5,64,46,12.8,7.259476565152615,17,4.6875,3.4,5,0.71875,54.90909090909091,0.5
2025-05-22_nicusor-dan-despre-cum-va-evita-romania-atacurile-hibride-tr,2025-05-22,video-transcript,2025Q2 campanie + investitură,4,74,61,18.75,16.45954636879968,29,4.851351351351352,4.25,7,0.8243243243243243,82.16633754305398,0.40540540540540543
2025-05-22_nicusor-dan-despre-subventiile-pentru-partide-b1tv-22-mai-20,2025-05-22,video-transcript,2025Q2 campanie + investitură,21,430,162,20.666666666666668,16.41747036949765,46,4.293023255813954,4.454545454545454,8,0.3767441860465116,44.20358188622268,0.5883720930232558
2025-05-22_nicusor-dan-o-tinta-realista-de-deficit-este-7-5-din-pib,2025-05-22,video-transcript,2025Q2 campanie + investitură,7,126,70,18.857142857142858,12.321100754783389,31,4.420634920634921,3.75,6,0.5555555555555556,37.638527257933276,0.5396825396825397
2025-05-22_nicusor-dan-statul-roman-trebuie-sa-rezolve-obstacolele-pe-c,2025-05-22,video-transcript,2025Q2 campanie + investitură,15,287,120,19.4,12.97139710505938,41,4.379790940766551,4.8,10,0.4181184668989547,43.414660174748214,0.5958188153310104
2025-05-22_nicusor-dan-trebuie-sa-lamurim-anularea-alegerilor-de-anul-t,2025-05-22,video-transcript,2025Q2 campanie + investitură,3,84,61,28.0,5.196152422706632,31,5.214285714285714,5.0,6,0.7261904761904762,64.75725752508362,0.47619047619047616
2025-05-22_nicusor-dan-urmeaza-un-nou-capitol-in-istoria-recenta-si-con,2025-05-22,video-transcript,2025Q2 campanie + investitură,6,92,62,15.333333333333334,9.287985070329661,24,5.130434782608695,4.166666666666667,7,0.6739130434782609,54.60945945945946,0.5652173913043478
2025-05-23_nicusor-dan-propune-o-tinta-de-deficit-bugetar-de-7-5-din-pi,2025-05-23,video-transcript,2025Q2 campanie + investitură,5,146,82,30.4,15.820872289478858,39,4.513698630136986,5.4,7,0.5616438356164384,44.06968933669185,0.4931506849315068
2025-05-24_nicusor-dan-e-un-deficit-de-implicare-in-politica-statul-est,2025-05-24,video-transcript,2025Q2 campanie + investitură,9,227,108,25.555555555555557,11.886032886450288,37,4.621145374449339,5.6,10,0.47577092511013214,39.75601092896175,0.6211453744493393
2025-05-26_live-investirea-lui-nicusor-dan-juramantul-de-la-parlament-s,2025-05-26,video-transcript,2025Q2 campanie + investitură,118,2586,683,22.110169491525422,21.06107678934253,62,4.736272235112143,4.630252100840337,17,0.26411446249033255,41.846473494623865,0.5359628770301624
2025-05-26_nicusor-dan-oficial-presedintele-romaniei-ceremonia-de-inves,2025-05-26,video-transcript,2025Q2 campanie + investitură,113,2395,630,21.336283185840706,16.939287923276503,54,5.0897703549060545,4.8584070796460175,15,0.2630480167014614,41.22389497935927,0.5227557411273487
2025-05-26_nicusor-dan-reformele-fiscale-sunt-inevitabile-e-obligatoriu,2025-05-26,video-transcript,2025Q2 campanie + investitură,47,920,284,19.893617021276597,17.95675244502407,53,4.5271739130434785,4.446808510638298,15,0.30869565217391304,38.845219244821166,0.5695652173913044
2025-05-26_stirile-kanal-d-exclusiv-nicusor-dan-primul-discurs-ca-prese,2025-05-26,video-transcript,2025Q2 campanie + investitură,37,794,303,21.45945945945946,13.158424835220368,46,5.405541561712846,5.027027027027027,11,0.38161209068010077,40.593290441886325,0.4811083123425693
2025-05-27_nicusor-dan-despre-fetita-sa-mi-a-zis-ca-m-am-plictisit-la-d,2025-05-27,video-transcript,2025Q2 campanie + investitură,11,90,65,8.272727272727273,5.255300354706838,14,4.655555555555556,2.909090909090909,5,0.7222222222222222,90.0,0.4
2025-05-28_mesajul-lui-nicusor-dan-inainte-de-consultarile-de-la-cotroc,2025-05-28,video-transcript,2025Q2 campanie + investitură,6,48,37,8.333333333333334,4.96655480858378,11,4.458333333333333,3.0,6,0.7708333333333334,0.0,0.5416666666666666
2025-05-29_nicusor-dan-explica-de-ce-nu-vrea-un-premier-tehnocrat-in-vi,2025-05-29,video-transcript,2025Q2 campanie + investitură,28,383,150,13.821428571428571,12.878502246217147,35,4.402088772845953,3.75,10,0.391644908616188,51.82332126714165,0.5744125326370757
2025-05-30_nicusor-dan-dupa-decizia-ccr-privind-declaratiile-de-avere-d,2025-05-30,video-transcript,2025Q2 campanie + investitură,5,73,49,14.6,11.058933040759403,20,4.589041095890411,4.4,6,0.6712328767123288,44.8964700307984,0.5068493150684932
2025-05-30_nicusor-dan-primele-discutii-cu-partidele-privind-formarea-g,2025-05-30,video-transcript,2025Q2 campanie + investitură,5,81,53,16.2,6.1400325732035,21,4.518518518518518,4.0,5,0.654320987654321,46.06875000000001,0.5555555555555556
2025-05-30_presedintele-nicusor-dan-l-am-invitat-pe-donald-trump-in-rom,2025-05-30,video-transcript,2025Q2 campanie + investitură,4,50,36,12.5,13.025615788386615,12,4.62,3.0,4,0.72,25.065279962018934,0.44
2025-06-02_briefing-nicusor-dan-avem-un-stat-disfunctional-si-trebuie-s,2025-06-02,video-transcript,2025Q3 deficit + reforma economică,69,1223,408,17.942028985507246,16.149926295562114,35,4.308258381030253,4.333333333333333,15,0.3336058871627146,51.17138845553822,0.5519215044971382
2025-06-02_conferinta-presa-nicusor-dan-concluzii-summit-si-situatia-di,2025-06-02,video-transcript,2025Q3 deficit + reforma economică,77,1544,436,20.493506493506494,16.240481727868996,56,4.47279792746114,4.3896103896103895,11,0.2823834196891192,47.47248135040352,0.5563471502590673
2025-06-03_nicusor-dan-anunturi-de-ultima-ora-despre-situatia-economica,2025-06-03,video-transcript,2025Q3 deficit + reforma economică,8,151,71,19.125,12.900027685463092,24,4.311258278145695,3.6666666666666665,7,0.47019867549668876,32.49576802507837,0.6026490066225165
2025-06-03_nicusor-dan-cere-implicarea-serviciilor-secrete-pentru-a-com,2025-06-03,video-transcript,2025Q3 deficit + reforma economică,5,152,93,31.0,14.071247279470288,38,4.7631578947368425,6.0,7,0.6118421052631579,60.24242424242425,0.48026315789473684
2025-06-03_romania-lui-vitalie-nicusor-dan-cere-implicarea-serviciilor,2025-06-03,video-transcript,2025Q3 deficit + reforma economică,150,3497,847,23.54,20.605475912579468,62,4.669144981412639,4.592105263157895,14,0.2422076065198742,50.251910933687554,0.5387474978553045
2025-06-04_conferinta-de-presa-sustinuta-de-presedintele-romaniei-nicus_74PzSE,2025-06-04,video-transcript,2025Q3 deficit + reforma economică,235,4652,755,20.038297872340426,16.40755706113228,51,4.516337059329321,4.582978723404255,19,0.1622957867583835,44.41379499995613,0.5599742046431643
2025-06-04_nicusor-dan-amenintarea-ruseasca-vizeaza-toata-europa-relati,2025-06-04,video-transcript,2025Q3 deficit + reforma economică,7,182,98,26.0,10.661457061146317,32,4.851648351648351,5.714285714285714,9,0.5384615384615384,63.13039171999566,0.510989010989011
2025-06-04_nicusor-dan-despre-cheltuielile-statului-platim-o-pizza-medi,2025-06-04,video-transcript,2025Q3 deficit + reforma economică,3,64,48,21.333333333333332,18.44812546936228,26,4.0625,4.666666666666667,7,0.75,53.00687268232386,0.46875
2025-06-04_nicusor-dan-despre-situatia-bugetului,2025-06-04,video-transcript,2025Q3 deficit + reforma economică,8,116,73,14.5,9.621404708847278,24,4.198275862068965,3.75,6,0.6293103448275862,54.840184930651006,0.5
2025-06-04_nicusor-dan-luni-vom-avea-o-prima-schita-a-programului-de-gu,2025-06-04,video-transcript,2025Q3 deficit + reforma economică,5,56,42,11.2,4.969909455915671,10,5.017857142857143,2.8333333333333335,5,0.75,62.720000000000006,0.5
2025-06-04_zamfir-si-buzaianu-au-comentat-conferinta-de-presa-a-lui-nic,2025-06-04,video-transcript,2025Q3 deficit + reforma economică,12,109,63,9.083333333333334,7.366488411390566,22,4.018348623853211,2.8333333333333335,5,0.5779816513761468,45.01578285880021,0.5412844036697247
2025-06-05_alocutiunea-presedintelui-romaniei-nicusor-dan-la-forumul-na,2025-06-05,video-transcript,2025Q3 deficit + reforma economică,13,411,168,31.692307692307693,33.97397193780511,50,4.822384428223844,6.3076923076923075,11,0.40875912408759124,46.67048217179902,0.5401459854014599
2025-06-09_nicusor-dan-taxele-pe-tranzactii-bancare-doar-scenarii-guver,2025-06-09,video-transcript,2025Q3 deficit + reforma economică,13,112,61,8.615384615384615,5.694126528544736,17,4.133928571428571,3.076923076923077,6,0.5446428571428571,33.57337534897863,0.5446428571428571
2025-06-10_conferinta-sustinuta-de-presedinta-moldovei-maia-sandu-si-pr,2025-06-10,video-transcript,2025Q3 deficit + reforma economică,38,890,327,23.68421052631579,26.304973595241883,71,5.061797752808989,4.605263157894737,13,0.36741573033707864,58.63462001978975,0.501123595505618
