id,date,tip,period,n_words,n_hedging,n_certitudine,n_personal,hedge_per_1000w,cert_per_1000w,personal_per_1000w,hedge_cert_ratio
2025-03-06_ne-vedem-la-cluj-sambata-vom-fi-la-cluj-dar-pana-atunci-trim,2025-03-06,facebook-post,2025Q2 campanie + investitură,41,0,0,0,0.0,0.0,0.0,0.0
2025-03-06_o-afacere-de-familie-infiintata-in-1995-in-bacau-a-crescut-s,2025-03-06,facebook-post,2025Q2 campanie + investitură,87,0,0,0,0.0,0.0,0.0,0.0
2025-03-07_acum-trei-luni-romanii-au-spus-clar-nu-se-mai-poate-au-cerut,2025-03-07,facebook-post,2025Q2 campanie + investitură,90,1,2,0,11.11111111111111,22.22222222222222,0.0,0.3333333333333333
2025-03-07_candidez-pentru-toti-romanii-onesti-din-tara-si-din-diaspora,2025-03-07,facebook-post,2025Q2 campanie + investitură,170,0,0,0,0.0,0.0,0.0,0.0
2025-03-07_vrei-sa-fii-parte-din-schimbare-alatura-te-echipei-de-volunt,2025-03-07,facebook-post,2025Q2 campanie + investitură,59,0,0,0,0.0,0.0,0.0,0.0
2025-03-08_am-avut-ieri-placerea-de-a-oferi-flori-doamnelor-care-lucrea,2025-03-08,facebook-post,2025Q2 campanie + investitură,113,0,0,0,0.0,0.0,0.0,0.0
2025-03-08_de-8-martie-femeile-sunt-sarbatorite-cu-flori-si-complimente,2025-03-08,facebook-post,2025Q2 campanie + investitură,141,0,1,0,0.0,7.092198581560283,0.0,0.0
2025-03-08_peste-15-000-de-puieti-si-arbori-forestieri-sunt-plantati-in,2025-03-08,facebook-post,2025Q2 campanie + investitură,91,0,0,0,0.0,0.0,0.0,0.0
2025-03-09_fiecare-conversatie-cu-tinerii-este-o-lectie-despre-dorinta,2025-03-09,facebook-post,2025Q2 campanie + investitură,31,0,0,0,0.0,0.0,0.0,0.0
2025-03-09_interventii-pentru-repararea-strazilor-administratia-strazil,2025-03-09,facebook-post,2025Q2 campanie + investitură,162,0,1,0,0.0,6.172839506172839,0.0,0.0
2025-03-09_sa-nu-uitam-niciodata-am-depus-astazi-o-coroana-de-flori-la,2025-03-09,facebook-post,2025Q2 campanie + investitură,54,0,0,0,0.0,0.0,0.0,0.0
2025-03-11_facem-curatenia-de-primavara-in-parcurile-pe-care-le-adminis,2025-03-11,facebook-post,2025Q2 campanie + investitură,131,0,0,0,0.0,0.0,0.0,0.0
2025-03-11_partidele-politice-corupte-care-au-promovat-incompetenti-in,2025-03-11,facebook-post,2025Q2 campanie + investitură,99,1,2,0,10.1010101010101,20.2020202020202,0.0,0.3333333333333333
2025-03-12_am-semnat-un-acord-cadru-pe-patru-ani-prin-administratia-str,2025-03-12,facebook-post,2025Q2 campanie + investitură,150,0,0,0,0.0,0.0,0.0,0.0
2025-03-12_domnul-cristian-tudor-popescu-mi-a-solicitat-la-finalul-inte,2025-03-12,facebook-post,2025Q2 campanie + investitură,52,0,0,1,0.0,0.0,19.23076923076923,0.0
2025-03-12_m-am-revazut-la-alba-iulia-cu-un-prieten-vechi-alaturi-de-ca,2025-03-12,facebook-post,2025Q2 campanie + investitură,44,0,0,0,0.0,0.0,0.0,0.0
2025-03-13_34-4-milioane-de-euro-pentru-modernizarea-sistemului-de-term,2025-03-13,facebook-post,2025Q2 campanie + investitură,186,0,0,0,0.0,0.0,0.0,0.0
2025-03-13_lupta-de-10-ani-cu-institutiile-strambe-ale-statului-si-cu-m,2025-03-13,facebook-post,2025Q2 campanie + investitură,37,0,0,1,0.0,0.0,27.027027027027028,0.0
2025-03-13_niciodata-nu-am-suportat-nedreptatea-am-luptat-peste-10-ani,2025-03-13,facebook-post,2025Q2 campanie + investitură,55,0,0,0,0.0,0.0,0.0,0.0
2025-03-13_tomograful-sonic-picus-detecteaza-in-mod-non-invaziv-eventua,2025-03-13,facebook-post,2025Q2 campanie + investitură,149,0,1,0,0.0,6.7114093959731544,0.0,0.0
2025-03-14_am-avut-o-intalnire-importanta-la-sediul-primariei-capitalei,2025-03-14,facebook-post,2025Q2 campanie + investitură,187,0,0,0,0.0,0.0,0.0,0.0
2025-03-14_arcul-de-triumf-va-fi-deschis-permanent-pentru-vizitare-ince,2025-03-14,facebook-post,2025Q2 campanie + investitură,149,0,0,0,0.0,0.0,0.0,0.0
2025-03-14_te-astept-sambata-15-martie-in-orasele-tulcea-si-constanta-s,2025-03-14,facebook-post,2025Q2 campanie + investitură,60,0,0,0,0.0,0.0,0.0,0.0
2025-03-14_tinerii-au-nevoie-de-motive-sa-ramana-in-romania-si-sa-conti,2025-03-14,facebook-post,2025Q2 campanie + investitură,35,0,0,0,0.0,0.0,0.0,0.0
2025-03-15_anul-acesta-se-implinesc-35-de-ani-de-la-citirea-proclamatie,2025-03-15,facebook-post,2025Q2 campanie + investitură,116,0,0,0,0.0,0.0,0.0,0.0
2025-03-15_de-ziua-internationala-a-raurilor-angajatii-alpab-impreuna-c,2025-03-15,facebook-post,2025Q2 campanie + investitură,203,0,0,0,0.0,0.0,0.0,0.0
2025-03-15_felicit-comunitatea-maghiara-din-romania-cu-ocazia-zilei-mag,2025-03-15,facebook-post,2025Q2 campanie + investitură,39,0,0,0,0.0,0.0,0.0,0.0
2025-03-15_la-constanta-am-simtit-ca-oamenii-vor-cu-adevarat-o-schimbar,2025-03-15,facebook-post,2025Q2 campanie + investitură,80,0,0,0,0.0,0.0,0.0,0.0
2025-03-15_romania-trebuie-sa-se-dezvolte-mult-mai-echilibrat-si-sa-imp,2025-03-15,facebook-post,2025Q2 campanie + investitură,147,2,3,0,13.605442176870747,20.408163265306122,0.0,0.5
2025-03-16_in-zgomotul-electoral-a-fost-tratata-prea-discret-stirea-ca,2025-03-16,facebook-post,2025Q2 campanie + investitură,199,0,1,1,0.0,5.025125628140704,5.025125628140704,0.0
2025-03-16_o-noua-actiune-de-informare-si-control-pentru-verificarea-ca,2025-03-16,facebook-post,2025Q2 campanie + investitură,132,0,0,0,0.0,0.0,0.0,0.0
2025-03-17_un-bloc-de-locuinte-situat-pe-calea-victoriei-nr-101-va-fi-c,2025-03-17,facebook-post,2025Q2 campanie + investitură,109,0,0,0,0.0,0.0,0.0,0.0
2025-03-17_unii-ma-considera-incapatanat-altii-ma-vad-perseverent-acest,2025-03-17,facebook-post,2025Q2 campanie + investitură,52,0,0,1,0.0,0.0,19.23076923076923,0.0
2025-03-18_am-acordat-un-interviu-pentru-cotidianul-le-monde-in-care-am,2025-03-18,facebook-post,2025Q2 campanie + investitură,53,1,0,0,18.867924528301888,0.0,0.0,1.0
2025-03-18_am-semnat-autorizatia-de-construire-pentru-restaurarea-palat,2025-03-18,facebook-post,2025Q2 campanie + investitură,78,0,0,0,0.0,0.0,0.0,0.0
2025-03-18_transparenta-cheltuirii-banilor-cetatenilor-trebuie-sa-devin,2025-03-18,facebook-post,2025Q2 campanie + investitură,94,0,2,0,0.0,21.27659574468085,0.0,0.0
2025-03-19_deschidem-inca-doua-noi-santiere-pentru-modernizarea-a-21-5,2025-03-19,facebook-post,2025Q2 campanie + investitură,186,0,0,0,0.0,0.0,0.0,0.0
2025-03-20_am-o-mare-admiratie-pentru-romanii-care-au-plecat-din-tara-a,2025-03-20,facebook-post,2025Q2 campanie + investitură,98,0,0,1,0.0,0.0,10.204081632653061,0.0
2025-03-20_daca-voi-fi-ales-presedinte-voi-pune-in-practica-toata-exper,2025-03-20,facebook-post,2025Q2 campanie + investitură,69,0,0,0,0.0,0.0,0.0,0.0
2025-03-21_am-atribuit-contractul-pentru-realizarea-unui-nou-plan-integ,2025-03-21,facebook-post,2025Q2 campanie + investitură,166,0,0,0,0.0,0.0,0.0,0.0
2025-03-21_combaterea-ferma-a-evaziunii-fiscale-si-recuperarea-justa-a,2025-03-21,facebook-post,2025Q2 campanie + investitură,110,0,1,0,0.0,9.090909090909092,0.0,0.0
2025-03-21_increderea-cetatenilor-se-castiga-greu-si-se-pierde-usor-ale,2025-03-21,facebook-post,2025Q2 campanie + investitură,60,0,0,0,0.0,0.0,0.0,0.0
2025-03-22_luna-sanatatii-orale-campanie-educationala-pentru-copii-in-s,2025-03-22,facebook-post,2025Q2 campanie + investitură,130,0,0,0,0.0,0.0,0.0,0.0
2025-03-23_anul-acesta-continuam-investitiile-in-modernizarea-transport,2025-03-23,facebook-post,2025Q2 campanie + investitură,44,0,0,0,0.0,0.0,0.0,0.0
2025-03-23_romania-se-confrunta-cu-o-criza-de-datorie-si-cheltuieli-far,2025-03-23,facebook-post,2025Q2 campanie + investitură,140,0,1,0,0.0,7.142857142857143,0.0,0.0
2025-03-23_suntem-multi-si-energici-impreuna-suntem-romania-onesta-volu,2025-03-23,facebook-post,2025Q2 campanie + investitură,33,0,0,0,0.0,0.0,0.0,0.0
2025-03-24_tramvaiele-imperio-de-la-astra-arad-sunt-exemplul-perfect-ca,2025-03-24,facebook-post,2025Q2 campanie + investitură,108,0,0,0,0.0,0.0,0.0,0.0
2025-03-24_una-dintre-cele-mai-importante-lupte-in-activitatea-mea-publ,2025-03-24,facebook-post,2025Q2 campanie + investitură,124,1,0,1,8.064516129032258,0.0,8.064516129032258,1.0
2025-03-26_am-gestionat-o-situatie-financiara-complicata-la-primaria-ca,2025-03-26,facebook-post,2025Q2 campanie + investitură,34,0,0,0,0.0,0.0,0.0,0.0
2025-03-26_incepem-modernizarea-liniei-de-tramvai-pe-bulevardul-expozit,2025-03-26,facebook-post,2025Q2 campanie + investitură,163,0,1,0,0.0,6.134969325153374,0.0,0.0
2025-03-27_4-ani-si-jumatate-de-munca-pentru-un-bucuresti-mai-functiona,2025-03-27,facebook-post,2025Q2 campanie + investitură,57,0,0,0,0.0,0.0,0.0,0.0
2025-03-27_am-fost-invitat-de-mihai-morar-la-podcastul-fain-simplu-unde,2025-03-27,facebook-post,2025Q2 campanie + investitură,49,0,0,0,0.0,0.0,0.0,0.0
2025-03-27_astazi-27-martie-marcam-107-ani-de-la-un-moment-esential-in,2025-03-27,facebook-post,2025Q2 campanie + investitură,148,0,1,0,0.0,6.756756756756757,0.0,0.0
2025-03-27_astazi-este-ziua-internationala-a-teatrului-un-bun-prilej-sa,2025-03-27,facebook-post,2025Q2 campanie + investitură,49,0,0,0,0.0,0.0,0.0,0.0
2025-03-28_am-acordat-un-interviu-publicatiei-politico-si-am-raspuns-in,2025-03-28,facebook-post,2025Q2 campanie + investitură,45,1,0,0,22.22222222222222,0.0,0.0,1.0
2025-03-28_vom-relua-lucrarile-pentru-finalizarea-proiectului-prelungir,2025-03-28,facebook-post,2025Q2 campanie + investitură,145,0,0,0,0.0,0.0,0.0,0.0
2025-03-29_aderarea-republicii-moldova-la-uniunea-europeana-este-o-prio,2025-03-29,facebook-post,2025Q2 campanie + investitură,64,0,0,0,0.0,0.0,0.0,0.0
2025-03-29_am-deschis-astazi-oficial-sediul-de-campanie-pentru-candidat,2025-03-29,facebook-post,2025Q2 campanie + investitură,176,1,0,1,5.681818181818182,0.0,5.681818181818182,1.0
2025-03-29_primul-transplant-hepatic-din-2025-a-fost-realizat-cu-succes,2025-03-29,facebook-post,2025Q2 campanie + investitură,167,0,0,0,0.0,0.0,0.0,0.0
2025-03-30_am-fost-invitatul-lui-radu-andrei-tudor-la-the-news-man-podc,2025-03-30,facebook-post,2025Q2 campanie + investitură,39,0,0,1,0.0,0.0,25.641025641025642,0.0
2025-03-30_astazi-am-discutat-cu-sustinatorii-din-chisinau-despre-impor,2025-03-30,facebook-post,2025Q2 campanie + investitură,193,0,1,1,0.0,5.181347150259067,5.181347150259067,0.0
2025-03-31_am-vizitat-ieri-la-chisinau-cramele-cricova-un-adevarat-simb,2025-03-31,facebook-post,2025Q2 campanie + investitură,71,0,1,1,0.0,14.084507042253522,14.084507042253522,0.0
2025-03-31_voluntarii-campaniei-au-fost-si-in-acest-week-end-prezenti-i,2025-03-31,facebook-post,2025Q2 campanie + investitură,40,0,0,0,0.0,0.0,0.0,0.0
2025-04-01_psd-care-a-cheltuit-peste-50-de-milioane-de-euro-din-bani-pu,2025-04-01,facebook-post,2025Q2 campanie + investitură,130,0,0,3,0.0,0.0,23.076923076923077,0.0
2025-04-01_situatia-financiara-actuala-a-romaniei-este-similara-cu-cea,2025-04-01,facebook-post,2025Q2 campanie + investitură,64,0,0,0,0.0,0.0,0.0,0.0
2025-04-02_teatrul-ion-creanga-a-fost-abandonat-desi-are-multa-istorie,2025-04-02,facebook-post,2025Q2 campanie + investitură,34,0,0,0,0.0,0.0,0.0,0.0
2025-04-03_am-avut-astazi-o-intalnire-cu-directori-ai-teatrelor-aflate,2025-04-03,facebook-post,2025Q2 campanie + investitură,155,0,1,0,0.0,6.451612903225806,0.0,0.0
2025-04-03_am-semnat-astazi-un-protocol-de-colaborare-cu-untold-univers,2025-04-03,facebook-post,2025Q2 campanie + investitură,189,0,0,0,0.0,0.0,0.0,0.0
2025-04-03_in-cateva-ore-incepe-oficial-campania-electorala-voluntarii,2025-04-03,facebook-post,2025Q2 campanie + investitură,88,0,1,0,0.0,11.363636363636363,0.0,0.0
2025-04-03_madrid-londra-roma-paris-berlin-bruxelles-new-york-acolo-und,2025-04-03,facebook-post,2025Q2 campanie + investitură,86,0,0,0,0.0,0.0,0.0,0.0
2025-04-03_tarifele-impuse-de-statele-unite-vor-afecta-intreaga-lume-ia,2025-04-03,facebook-post,2025Q2 campanie + investitură,226,0,3,0,0.0,13.274336283185841,0.0,0.0
2025-04-03_un-proiect-inceput-acum-48-de-ani-finalizat-de-noi-statia-de,2025-04-03,facebook-post,2025Q2 campanie + investitură,35,0,0,0,0.0,0.0,0.0,0.0
2025-04-04_aniversam-azi-intr-un-context-geopolitic-foarte-complicat-76,2025-04-04,facebook-post,2025Q2 campanie + investitură,270,0,0,0,0.0,0.0,0.0,0.0
2025-04-04_voluntarii-nostri-au-inceput-campania-electorala-cu-multa-en,2025-04-04,facebook-post,2025Q2 campanie + investitură,53,0,0,0,0.0,0.0,0.0,0.0
2025-04-05_dupa-o-zi-lunga-la-madrid-am-ajuns-in-camera-de-hotel-si-am,2025-04-05,facebook-post,2025Q2 campanie + investitură,115,0,1,0,0.0,8.695652173913043,0.0,0.0
2025-04-05_forta-antreprenorilor-romani-din-regiunea-madrid-am-avut-o-d,2025-04-05,facebook-post,2025Q2 campanie + investitură,167,0,2,0,0.0,11.976047904191617,0.0,0.0
2025-04-05_intalnire-romaneasca-la-arganda-del-rey-regiunea-madrid-am-f,2025-04-05,facebook-post,2025Q2 campanie + investitură,196,0,1,0,0.0,5.1020408163265305,0.0,0.0
2025-04-05_interviu-la-radio-romanul-alaturi-de-romanii-din-diaspora-am,2025-04-05,facebook-post,2025Q2 campanie + investitură,189,2,2,0,10.582010582010582,10.582010582010582,0.0,0.6666666666666666
2025-04-05_prima-pajiste-urbana-cu-flori-de-camp-salbatice-din-bucurest,2025-04-05,facebook-post,2025Q2 campanie + investitură,199,0,0,0,0.0,0.0,0.0,0.0
2025-04-05_sunt-incantat-sa-anunt-bucurestenii-ca-incepand-cu-12-aprili,2025-04-05,facebook-post,2025Q2 campanie + investitură,166,0,0,0,0.0,0.0,0.0,0.0
2025-04-05_vizita-in-diaspora-romaneasca-din-spania-cubas-de-la-sagra-l,2025-04-05,facebook-post,2025Q2 campanie + investitură,220,0,1,1,0.0,4.545454545454546,4.545454545454546,0.0
2025-04-06_daca-se-repara-romania-ma-intorc-cu-acest-mesaj-am-plecat-di,2025-04-06,facebook-post,2025Q2 campanie + investitură,32,0,0,0,0.0,0.0,0.0,0.0
2025-04-06_impreuna-vindecam-romania-avem-medici-profesionisti-si-asist,2025-04-06,facebook-post,2025Q2 campanie + investitură,55,1,0,0,18.181818181818183,0.0,0.0,1.0
2025-04-06_romania-onesta-este-prezenta-peste-tot-voluntarii-nostri-au,2025-04-06,facebook-post,2025Q2 campanie + investitură,45,0,0,0,0.0,0.0,0.0,0.0
2025-04-06_romanii-din-spania-poarta-in-suflet-o-dorinta-arzatoare-de-s,2025-04-06,facebook-post,2025Q2 campanie + investitură,46,0,1,0,0.0,21.73913043478261,0.0,0.0
2025-04-06_traditii-si-flori-de-sarbatori-revine-in-bucuresti-primaria,2025-04-06,facebook-post,2025Q2 campanie + investitură,189,0,0,0,0.0,0.0,0.0,0.0
2025-04-06_zi-reusita-la-targul-de-adoptii-aspa-din-parcul-carol-de-ier,2025-04-06,facebook-post,2025Q2 campanie + investitură,89,0,0,0,0.0,0.0,0.0,0.0
2025-04-07_adevarul-acest-clip-demonteaza-o-minciuna-nu-am-afirmat-nici,2025-04-07,facebook-post,2025Q2 campanie + investitură,35,0,1,0,0.0,28.571428571428573,0.0,0.0
2025-04-07_asa-arata-stabilitatea-psd-pnl-riscam-sa-pierdem-miliarde-de,2025-04-07,facebook-post,2025Q2 campanie + investitură,166,0,0,0,0.0,0.0,0.0,0.0
2025-04-07_ieri-m-am-intalnit-cu-una-dintre-cele-mai-puternice-comunita,2025-04-07,facebook-post,2025Q2 campanie + investitură,166,0,2,1,0.0,12.048192771084338,6.024096385542169,0.0
2025-04-07_marcel-ciolacu-prim-ministru-al-guvernului-romaniei-conduce,2025-04-07,facebook-post,2025Q2 campanie + investitură,126,0,2,0,0.0,15.873015873015873,0.0,0.0
2025-04-08_astazi-de-ziua-internationala-a-romilor-gandurile-mele-se-in,2025-04-08,facebook-post,2025Q2 campanie + investitură,153,0,0,1,0.0,0.0,6.5359477124183005,0.0
2025-04-08_consider-ca-propunerea-presedintelui-interimar-domnul-ilie-b,2025-04-08,facebook-post,2025Q2 campanie + investitură,132,1,0,0,7.575757575757576,0.0,0.0,1.0
2025-04-08_multi-se-declara-luptatori-anti-sistem-putini-au-fapte-concr,2025-04-08,facebook-post,2025Q2 campanie + investitură,31,0,0,1,0.0,0.0,32.25806451612903,0.0
2025-04-10_later-edit-steven-seagal-este-emisar-special-al-ministerului,2025-04-10,facebook-post,2025Q2 campanie + investitură,207,0,0,0,0.0,0.0,0.0,0.0
2025-04-11_indemnizatiile-persoanelor-cu-dizabilitati-din-bucuresti-au,2025-04-11,facebook-post,2025Q2 campanie + investitură,114,1,0,1,8.771929824561404,0.0,8.771929824561404,1.0
2025-04-11_la-finalul-anului-trecut-coalitia-stabilitatii-psd-pnl-infii,2025-04-11,facebook-post,2025Q2 campanie + investitură,209,0,1,0,0.0,4.784688995215311,0.0,0.0
2025-04-12_am-fost-onorat-sa-particip-astazi-alaturi-de-e-s-katae-takas,2025-04-12,facebook-post,2025Q2 campanie + investitură,193,1,2,1,5.181347150259067,10.362694300518134,5.181347150259067,0.3333333333333333
2025-04-12_domnul-ciolacu-se-teme-ca-va-fi-obligat-sa-poarte-fusta-daca,2025-04-12,facebook-post,2025Q2 campanie + investitură,59,0,0,1,0.0,0.0,16.949152542372882,0.0
2025-04-12_sesizare-catre-autoritatea-electorala-permanenta-solicitam-r,2025-04-12,facebook-post,2025Q2 campanie + investitură,49,1,0,0,20.408163265306122,0.0,0.0,1.0
2025-04-13_avand-in-vedere-lipsa-de-reactie-a-institutiilor-responsabil,2025-04-13,facebook-post,2025Q2 campanie + investitură,47,0,0,0,0.0,0.0,0.0,0.0
2025-04-13_condamn-cu-fermitate-atacul-criminal-de-azi-al-rusiei-care-a,2025-04-13,facebook-post,2025Q2 campanie + investitură,91,0,1,0,0.0,10.989010989010989,0.0,0.0
2025-04-13_coruptia-e-motivul-principal-pentru-care-oamenii-o-duc-greu,2025-04-13,facebook-post,2025Q2 campanie + investitură,50,0,0,0,0.0,0.0,0.0,0.0
2025-04-13_primul-week-end-strazi-deschise-bucuresti-promenada-urbana-c,2025-04-13,facebook-post,2025Q2 campanie + investitură,131,0,0,0,0.0,0.0,0.0,0.0
2025-04-13_targul-de-paste-traditii-si-flori-de-sarbatori-s-a-deschis-i,2025-04-13,facebook-post,2025Q2 campanie + investitură,100,0,0,0,0.0,0.0,0.0,0.0
2025-04-14_de-la-ce-functie-in-sus-considera-biroul-electoral-central-c,2025-04-14,facebook-post,2025Q2 campanie + investitură,240,0,0,1,0.0,0.0,4.166666666666667,0.0
2025-04-14_presedintele-absent-iohannis-si-tandemul-psd-pnl-au-tolerat,2025-04-14,facebook-post,2025Q2 campanie + investitură,59,0,0,0,0.0,0.0,0.0,0.0
2025-04-15_activitatea-suspecta-asupra-conturilor-mele-de-social-media,2025-04-15,facebook-post,2025Q2 campanie + investitură,54,0,0,1,0.0,0.0,18.51851851851852,0.0
2025-04-15_avem-o-scadere-a-productiei-industriale-cu-3-9-in-primele-lu,2025-04-15,facebook-post,2025Q2 campanie + investitură,156,0,0,0,0.0,0.0,0.0,0.0
2025-04-15_pe-conturile-mele-de-instagram-nicusor-dan-pg-si-tiktok-nicu,2025-04-15,facebook-post,2025Q2 campanie + investitură,201,1,1,1,4.975124378109452,4.975124378109452,4.975124378109452,0.5
2025-04-16_astazi-a-mai-venit-o-veste-ingrozitoare-moartea-unui-tanar-d,2025-04-16,facebook-post,2025Q2 campanie + investitură,220,2,0,0,9.090909090909092,0.0,0.0,2.0
2025-04-16_trei-pasaje-importante-din-bucuresti-vor-fi-reabilitate-prim,2025-04-16,facebook-post,2025Q2 campanie + investitură,144,0,0,0,0.0,0.0,0.0,0.0
2025-04-17_am-lansat-oficial-planul-de-actiune-pentru-oras-verde-paov-u,2025-04-17,facebook-post,2025Q2 campanie + investitură,182,0,0,0,0.0,0.0,0.0,0.0
2025-04-17_o-veste-buna-astazi-primaria-capitalei-a-atras-555-de-milioa,2025-04-17,facebook-post,2025Q2 campanie + investitură,117,0,0,0,0.0,0.0,0.0,0.0
2025-04-18_am-vizitat-o-fabrica-de-panificatie-unde-in-prag-de-paste-mi,2025-04-18,facebook-post,2025Q2 campanie + investitură,136,1,0,0,7.352941176470588,0.0,0.0,1.0
2025-04-19_in-noaptea-invierii-lumina-e-speranta-speranta-ca-binele-e-m,2025-04-19,facebook-post,2025Q2 campanie + investitură,37,0,0,0,0.0,0.0,0.0,0.0
